,Unnamed: 0,adult,budget,id,imdb_id,original_language,popularity,poster_path,release_date,revenue,runtime,status,title,video,vote_average,vote_count
651,651,False,38000000,10539,116683,en,13.217623,/fDfgO1jkPAIX9ZbXka9XcOfDWl3.jpg,1996-04-12,28921264.0,79.0,Released,James and the Giant Peach,False,6.2,375.0
652,652,False,0,10543,116287,en,6.954926,/reA4wlTY9qGwryVftscFT2q0ZLK.jpg,1996-04-12,0.0,97.0,Released,Fear,False,6.1,157.0
653,653,False,0,18414,116768,en,2.299851,/lmqflLkz11OqcHVmj7JtGsFF6JX.jpg,1996-04-02,0.0,89.0,Released,Kids in the Hall: Brain Candy,False,5.9,26.0
654,654,False,13000000,47502,116269,en,1.296862,/hGimJZmyw8SR27dxCoK6xIHiqKx.jpg,1996-04-03,9789900.0,91.0,Released,Faithful,False,4.8,4.0
655,655,False,14000000,11902,114787,sr,14.587894,/bnrLsunhGI5FO316sSThtAHikdV.jpg,1995-04-11,0.0,170.0,Released,Underground,False,7.5,143.0
656,656,False,0,27098,113720,sv,3.582047,/uJD0PvYGAa1IoZBsX4E6GQ4K2In.jpg,1995-03-08,0.0,130.0,Released,All Things Fair,False,6.1,23.0
657,657,False,0,25087,112536,en,3.085207,/4jrgoLBgQgzeMZUCzSgy6SRWmf.jpg,1996-03-01,684351.0,90.0,Released,Bloodsport II,False,5.2,23.0
658,658,False,0,5801,48473,bn,3.900709,/frZj5djlU9hFEjMcL21RJZVuG5O.jpg,1955-08-26,536364.0,125.0,Released,Pather Panchali,False,7.9,63.0
659,659,False,0,896,52572,bn,2.381806,/6Tz1Q69o2n3Zwb0ZffzPL0nFt2T.jpg,1959-05-01,16000.0,117.0,Released,The World of Apu,False,8.2,40.0
660,660,False,0,3065,117128,en,2.985163,/kBI3kM9kB5E97I7iwsG0z0WAQhb.jpg,1996-04-19,0.0,73.0,Released,Mystery Science Theater 3000: The Movie,False,7.0,71.0
661,661,False,0,318177,114616,en,0.001662,/qyrwmuuyfR9by2ECs5WIlP0Zntt.jpg,1996-03-15,0.0,100.0,Released,Tarantella,False,0.0,0.0
662,662,False,80000000,2300,117705,en,11.054251,/bJhVLribUKCrKv1h1WFqv4QmRWM.jpg,1996-11-15,250200000.0,88.0,Released,Space Jam,False,6.5,1335.0
663,663,False,9000000,8069,62711,en,14.304205,/fntrx2BzHkdSNFe5jkgP09XsK7g.jpg,1968-10-10,2500000.0,98.0,Released,Barbarella,False,5.7,149.0
664,664,False,0,288173,110061,en,0.062388,/mYczVE82Qyp2mSGawL8YfGgK2n2.jpg,1995-01-01,0.0,90.0,Released,Hostile Intentions,False,8.0,1.0
665,665,False,0,187851,140614,en,0.466991,/2r3ST0wtPkAPSeFBA0gJ0Fed1ST.jpg,1996-01-01,0.0,98.0,Released,They Bite,False,5.5,1.0
666,666,False,0,27768,108181,en,0.459376,/xUegt6UYUtE8OIfl504pSammNMm.jpg,1994-03-26,0.0,25.0,Released,Some Folks Call It a Sling Blade,False,7.5,8.0
667,667,False,0,221917,114307,en,0.117662,/ngOBDDwr5CpzFx9IJljq1CfOGt3.jpg,1995-09-22,0.0,0.0,Released,The Run of the Country,False,8.0,2.0
668,668,False,220000,8072,58898,fr,4.658149,/fFJP3D5fJDFxN7ChqSye1DZ0fTL.jpg,1965-05-05,0.0,100.0,Released,Alphaville,False,6.8,100.0
669,669,False,0,35797,82206,fr,2.272213,/4pOSyEPzj3CaJLaKh5bO3NKdA4W.jpg,1981-11-04,0.0,128.0,Released,Coup de Torchon,False,6.8,21.0
670,670,False,0,88030,111430,en,0.18343,/cQjmj5hMD8MXPFAQn2mHZRKtJiA.jpg,1994-01-01,0.0,75.0,Released,Tigrero: A Film That Was Never Made,False,7.5,4.0
671,671,False,0,185191,107727,en,0.004117,/rGVuwm4zf7ZQUJ889G6mbSf0Izl.jpg,1993-05-20,0.0,110.0,Released,The Eye of Vichy,False,0.0,0.0
672,672,False,0,83857,81759,en,0.400023,/1JaMXfXuVfkt3QMATaZE1jblaKk.jpg,1980-01-18,0.0,96.0,Released,Windows,False,5.8,9.0
673,673,False,0,33245,113443,en,2.791667,/xoWV9Mv0dKV0h0AuIdGKHRvOk9Z.jpg,1996-03-22,0.0,110.0,Released,It's My Party,False,6.2,9.0
674,674,False,0,124460,109491,en,0.487357,/s961qNIvQYGbHc7NbgqmFBocL4U.jpg,1994-10-27,0.0,118.0,Released,Country Life,False,8.0,1.0
675,675,False,0,27281,114048,en,4.357971,/rHOyYYMSxMUcKFvX1qgV0wcpjf8.jpg,1995-07-28,0.0,107.0,Released,Operation Dumbo Drop,False,4.7,37.0
676,676,False,0,105045,111613,de,0.122178,/5WFIrBhOOgc0jGmoLxMZwWqCctO.jpg,1995-02-16,0.0,115.0,Released,The Promise,False,5.0,1.0
677,677,False,25000000,40001,117104,en,9.1861,/4XNWsXCv7vY04RzxyUrN7zWHlxU.jpg,1996-04-19,10070000.0,105.0,Released,Mrs. Winterbourne,False,5.5,26.0
678,678,False,0,29621,117688,en,1.899069,/qYKL8PCgQhZaGbyNJ7nWH0Tloy4.jpg,1996-10-23,0.0,94.0,Released,Solo,False,3.9,18.0
679,679,False,0,117730,109751,he,0.71066,/1zhHLVPlDK4c6sW3df65rB5Dite.jpg,1994-01-01,0.0,0.0,Released,Under The Domim Tree,False,6.5,2.0
680,680,False,0,20762,117774,en,10.68537,/jlhe2SKWqW3F7BEQl3sOkgXLtkW.jpg,1996-04-19,0.0,114.0,Released,The Substitute,False,5.8,60.0
681,681,False,0,37144,114736,en,1.217249,/5lxz78SFABXeT89Wcr7MHJXBDB5.jpg,1996-03-12,0.0,94.0,Released,True Crime,False,5.1,7.0
682,682,False,0,48260,112604,en,0.877853,/tIN2dXB01aKycVqhcQ2PKTuQIhV.jpg,1995-08-18,0.0,88.0,Rumored,Butterfly Kiss,False,7.4,5.0
683,683,False,0,12656,116289,en,10.298582,/t7s9kxuSXnf3GwpK2dMzwv4Xcnn.jpg,1996-09-13,0.0,99.0,Released,Feeling Minnesota,False,5.5,29.0
684,684,False,0,38867,109593,en,1.099187,/tV3GHas7BjqjNB6ta4SvL4TS6fv.jpg,1995-06-09,62949.0,99.0,Released,Delta of Venus,False,3.3,5.0
685,685,False,0,277270,103095,en,0.006854,/uGx3syrvYg8u6xsl7DksUCe5Tqa.jpg,1991-01-01,0.0,0.0,Released,To Cross the Rubicon,False,0.0,0.0
686,686,False,0,25969,112368,en,2.25008,/71HAhRaGJmFQGwuvx6FOr8YO9NH.jpg,1995-09-15,0.0,90.0,Released,Angus,False,6.8,24.0
687,687,False,0,44103,104046,nl,0.755047,/4fS6fxlj8drUKI17eBsDIm9mfF8.jpg,1992-09-01,0.0,138.0,Released,Priest Daens,False,6.7,15.0
688,688,False,275000,753,62952,en,7.918418,/ufORkC9NfixbUxqQXI2VcNVKRZi.jpg,1968-11-24,0.0,130.0,Released,Faces,False,7.1,36.0
689,689,False,0,43634,115742,en,1.579153,/6VvXOemt5jSrwnH1aUmgKR5q7Rn.jpg,1996-05-10,0.0,86.0,Released,Boys,False,5.3,11.0
690,690,False,30000000,9103,117420,en,7.941972,/z05SPecyjaryEedxX9noKQdqIFH.jpg,1996-04-19,57400547.0,95.0,Released,The Quest,False,5.3,126.0
691,691,False,0,90214,115951,en,0.947007,/uQWBJJZGXnaHJ0wLZwGnXlt1rAJ.jpg,1996-03-04,0.0,102.0,Released,Cosi,False,7.1,9.0
692,692,False,0,29649,117784,en,1.231692,/1vJ3QnfuVeqtHSglG3oUT6t86T3.jpg,1996-04-26,0.0,99.0,Released,Sunset Park,False,5.1,7.0
693,693,False,0,10990,117107,en,5.79463,/hZRbWIPqVlp1fslaAmC2WOWNjBU.jpg,1996-04-26,0.0,107.0,Released,Mulholland Falls,False,6.2,73.0
694,694,False,0,8866,117979,en,5.121203,/zN4ffEQguITyRULhgxddNE6m8zd.jpg,1996-04-26,0.0,93.0,Released,The Truth About Cats & Dogs,False,5.7,86.0
695,695,False,31000000,12233,95776,en,10.813579,/m54pXsIUy3IJoaGhk3RwKsZQPG8.jpg,1988-11-18,74151346.0,74.0,Released,Oliver & Company,False,6.5,372.0
696,696,False,0,23449,115851,en,1.940747,/l0RS3MQgW1nBJBAX3kl910c0AGo.jpg,1996-04-19,0.0,91.0,Released,Celtic Pride,False,4.9,35.0
697,697,False,25530000,36355,116322,en,4.557006,/eq1JsckI4W8m0ozFglRLPkoopkZ.jpg,1996-05-17,20080020.0,95.0,Released,Flipper,False,5.3,85.0
698,698,False,0,37667,109374,en,1.926109,/hvwRp3e9hg4UkjlN2k9uhU041vl.jpg,1994-05-03,0.0,100.0,Released,Captives,False,6.0,10.0
699,699,False,0,90148,110712,en,0.709209,/uM64Zehu9W5Ix237Hz3WEl9a6i5.jpg,1994-05-10,0.0,103.0,Released,Of Love and Shadows,False,4.4,11.0
700,700,False,9000000,922,112817,en,6.505272,/vGobIvxSiFvAmwqH8BlC3SpET0C.jpg,1995-12-23,0.0,121.0,Released,Dead Man,False,7.2,397.0
701,701,False,35000000,11876,113362,en,1.690768,/uT9rty5z1lyI7C0ScwS7XPX0pZX.jpg,1995-09-20,15000000.0,135.0,Released,The Horseman on the Roof,False,6.7,25.0
702,702,False,0,52633,73778,en,6.035166,/sEYeoOBXAllmHynCNrNBEJjratp.jpg,1975-01-05,0.0,91.0,Released,Switchblade Sisters,False,6.6,27.0
703,703,False,0,62364,112546,es,1.133409,/eOwQxoHcR1UGlwiqvUaaiC8F9DZ.jpg,1995-11-10,0.0,106.0,Released,Mouth to Mouth,False,5.5,5.0
704,704,False,0,11687,108500,fr,7.326169,/tKCeoKQzf5kwaAMBkfhLyphuJeL.jpg,1993-01-27,0.0,107.0,Released,The Visitors,False,7.1,433.0
705,705,False,45000000,9304,117108,en,8.768806,/lFbBQ55MkBxVxQPwALjzMu3y9rD.jpg,1996-07-19,0.0,117.0,Released,Multiplicity,False,5.5,158.0
706,706,False,0,73183,113270,en,0.037443,/rarwGANB2L4EcxInVw1Q8TgcfU1.jpg,1996-05-01,0.0,112.0,Released,The Haunted World of Edward D. Wood: Jr.,False,10.0,1.0
707,707,False,0,131232,333373,en,0.003949,/jo4n8M8EHedIuatB39C8EEmJBH8.jpg,2002-03-20,0.0,86.0,Released,Two Friends,False,0.0,0.0
708,708,False,15000000,9100,115963,en,12.860385,/5QoAIazIjidUcnD4Vggvmvg42NW.jpg,1996-05-03,24769466.0,101.0,Released,The Craft,False,6.3,388.0
709,709,False,0,20759,116448,en,3.321765,/15x1IKSbzO3qX4191Wf9UpuwK8D.jpg,1996-05-03,0.0,91.0,Released,The Great White Hype,False,5.1,29.0
710,710,False,0,46063,116827,en,1.196686,/2yatMz23t6BpRcc7J47UhnFOPFI.jpg,1996-05-02,5.0,103.0,Released,Last Dance,False,5.6,9.0
711,711,False,0,365371,114894,en,0.005625,,,0.0,95.0,Released,War Stories Our Mother Never Told Us,False,0.0,0.0
712,712,False,0,32513,112701,en,1.92386,/8kVQkrbrhfpkdZgYH5efOB8t6yK.jpg,1995-01-01,0.0,95.0,Released,Cold Comfort Farm,False,7.0,21.0
713,713,False,0,40651,113429,en,0.543042,/w2bdb5sEwWMNHN08KntkS06z4wA.jpg,1995-08-01,0.0,104.0,Released,Institute Benjamenta: or This Dream People Call Human Life,False,7.7,11.0
714,714,False,25000000,36915,116508,en,9.264679,/tJ61l57S7iMiHgzZJHehpfxjt2V.jpg,1996-05-17,0.0,132.0,Released,Heaven's Prisoners,False,5.0,17.0
715,715,False,4800000,40507,117260,en,0.343579,/fhTctx0RXY51rtLTcglwvhU1106.jpg,1996-05-10,3014000.0,99.0,Released,Original Gangstas,False,5.5,5.0
716,716,False,75000000,9802,117500,en,13.249824,/pAVaLJQBRM4JlZEGXvezwbxOd15.jpg,1996-06-06,335062621.0,136.0,Released,The Rock,False,6.9,1474.0
717,717,False,0,25697,116405,en,0.746662,/xwiZZv8jSPx4F1vvXoJthBY6FRb.jpg,1996-04-12,0.0,91.0,Released,Getting Away with Murder,False,5.5,6.0
718,718,False,4000000,21588,109592,it,6.247819,/v9yBEb4NU5P3LWm4kcJfq4qjUKg.jpg,1994-03-25,0.0,105.0,Released,Cemetery Man,False,7.0,105.0
719,719,False,92000000,664,117998,en,8.739144,/tKdDCkmb6obEhWEMLgGUUz5nDNs.jpg,1996-05-10,494471524.0,113.0,Released,Twister,False,6.1,966.0
720,720,False,0,11867,115624,en,5.877599,/7i4kiXdS79K39BTSYJskartxfe7.jpg,1996-05-02,3793614.0,98.0,Released,Barb Wire,False,3.9,117.0
721,721,False,0,47119,113145,fr,0.125882,/mNVzavhbTbn09CO9DZRah9Z5kRF.jpg,1995-10-31,0.0,102.0,Released,Le Garçu,False,5.0,1.0
722,722,False,0,314352,116559,de,0.652621,/mBS84REn75uKWXhlH7MvyRKSCDb.jpg,1996-04-11,0.0,92.0,Released,Honeymoon,False,0.0,0.0
723,723,False,0,9323,113568,ja,10.686166,/9gC88zYUBARRSThcG93MvW14sqx.jpg,1995-11-18,2287714.0,83.0,Released,Ghost in the Shell,False,7.8,854.0
724,724,False,0,10280,117894,en,4.856229,/wmnTIiRf3Nl5jhMlqLRXQY5msN6.jpg,1996-10-25,0.0,92.0,Released,Thinner,False,5.5,125.0
725,725,False,18000000,10535,117723,en,8.202057,/rYIqre2VJvykvXuQSVC0D3Hs4LU.jpg,1996-05-24,0.0,81.0,Released,Spy Hard,False,4.9,148.0
726,726,False,0,124613,112586,en,0.594716,/iah8HgpfwAxc8Bdx9EudZ0Gn6Vc.jpg,1995-08-23,0.0,102.0,Released,Brothers in Trouble,False,0.0,0.0
727,727,False,0,532,112691,en,6.796858,/efFW4euBJIha6WVJoBPSfyui2Aa.jpg,1995-12-24,0.0,30.0,Released,A Close Shave,False,7.5,223.0
728,728,False,0,26744,40366,en,4.386329,/piKroeALv3ckaZe9QroagMDfVse.jpg,1948-12-25,0.0,78.0,Released,Force of Evil,False,6.6,33.0
729,729,False,0,16299,117768,en,1.751457,/h6ApGOCL6G6ayrAMkw7ZrWyvoe3.jpg,1996-08-30,0.0,94.0,Released,The Stupids,False,4.2,22.0
730,730,False,25000000,10547,115571,en,6.497591,/7K7NExClVGDQMaHzj7gwx4mcJ40.jpg,1996-05-31,14048372.0,115.0,Released,The Arrival,False,6.1,200.0
731,731,False,0,245268,31612,en,0.068254,/bwgaRx9hMP1dfhPAyazfTq81HRe.jpg,1943-08-04,0.0,103.0,Released,The Man from Down Under,False,0.0,0.0
732,732,False,1800000,935,57012,en,9.80398,/tviJ68Wj4glQk3CPMvdvExYHxX.jpg,1964-01-29,9440272.0,95.0,Released,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,False,8.0,1472.0
733,733,False,0,55613,103926,en,0.160571,/lQL7oJqTZdvjj9SE9prcgmIeYxo.jpg,1992-09-30,0.0,100.0,Released,Careful,False,7.8,4.0
734,734,False,0,215107,105737,en,0.75,,,0.0,88.0,Released,Vermont Is for Lovers,False,0.0,0.0
735,735,False,0,41007,113849,en,0.851078,/yujZIoJLebHbIKr9iHJccNFHG81.jpg,1995-09-11,0.0,92.0,Released,A Month by the Lake,False,7.2,7.0
736,736,False,0,35645,113188,en,5.508101,/2EZf5FKxGRswhOUHn9GM5yqRR0h.jpg,1995-11-03,0.0,94.0,Released,Gold Diggers: The Secret of Bear Mountain,False,5.8,20.0
737,737,False,0,110465,42644,en,1.048075,/9KlWbUFqL1ROwNZSn1Vjw2KnIsn.jpg,1950-12-07,0.0,113.0,Released,Kim,False,7.0,5.0
738,738,False,0,255546,109381,pt,0.146287,/llDwjrtUdmLt09PuQhQvdJdK3Tl.jpg,1995-04-13,0.0,91.0,Released,Carmen Miranda: Bananas Is My Business,False,10.0,1.0
739,739,False,0,40751,109688,zh,5.215992,/ir2277KpcFcJYZ0VApCXAi5hXm3.jpg,1994-09-16,0.0,100.0,Released,Ashes of Time,False,7.1,73.0
740,740,False,0,275096,104606,en,0.401531,/bWMc7hTWS9gZ4V45dyiqxdFhxFw.jpg,1994-04-01,0.0,86.0,Released,The Jar,False,8.0,3.0
741,741,False,0,85778,110480,en,0.001608,/btOruvOqEQJBX4I7OoLVO1FyQJD.jpg,1995-11-10,0.0,105.0,Released,Maya Lin: A Strong Clear Vision,False,0.0,0.0
742,742,False,0,11101,108211,de,7.667284,/hmk6RDLpScF7lpHYRuJvwRSug18.jpg,1993-01-21,0.0,134.0,Released,Stalingrad,False,7.4,116.0
743,743,False,45000000,9826,117331,en,8.079541,/8k8RSMkmGR9Lp6FbKtithM3KIQb.jpg,1996-06-06,17300889.0,100.0,Released,The Phantom,False,4.7,138.0
744,744,False,50000000,9879,117765,en,11.341502,/9ghJrXb6ja0yz5ITSsBHx64RLlX.jpg,1996-06-28,113309743.0,115.0,Released,Striptease,False,4.4,210.0
745,745,False,0,63564,116833,en,1.427756,/hFnr81xOiXUYqg1lura8ynHAs7G.jpg,1996-12-06,0.0,102.0,Released,The Last of the High Kings,False,5.7,15.0
746,746,False,0,22621,113280,en,0.889498,/y0yIzgFOxJMvyOOtOQfPt2Fa8xH.jpg,1995-01-20,0.0,105.0,Released,Heavy,False,7.7,11.0
747,747,False,45000000,7095,116669,en,6.287245,/nOgHa5ggt6vbmIuoNW7exrJQJq9.jpg,1996-08-09,58620973.0,113.0,Released,Jack,False,5.9,340.0
748,748,False,0,26890,116594,en,2.771201,/bW6Y0qC9S6DYlBDUtKdwjqIDSYE.jpg,1996-05-01,1814290.0,103.0,Released,I Shot Andy Warhol,False,6.1,32.0
749,749,False,0,46732,113211,en,0.365418,/pcdi92LC26RW3zm97SwF3NXYTUr.jpg,1995-09-10,0.0,107.0,Released,The Grass Harp,False,6.1,4.0
750,750,False,0,124633,114494,sr,0.099602,/t1L4Bd3Sm6xod39cPJKZLkt9t00.jpg,1995-09-09,0.0,96.0,Released,Someone Else's America,False,0.0,0.0
751,751,False,0,202425,94265,fr,0.514363,/kSCZlF0kR8D8Br7xiAb8mKzPhpz.jpg,1987-11-17,0.0,80.0,Released,Life is Rosy,False,6.5,2.0
752,752,False,0,196940,105201,en,0.011938,/pYMtgdgtPu2sxePjmeMeSMqNXxz.jpg,1992-05-26,0.0,80.0,Released,Quartier Mozart,False,5.0,1.0
753,753,False,0,77771,70820,wo,0.043903,/che94e6wSm9TWLunhsHgHfNiqTu.jpg,1973-07-01,0.0,85.0,Released,Touki Bouki,False,7.3,10.0
754,754,False,0,181083,84898,fr,0.049573,/7t0xjFUqy4T9gcM9lKYle8tTIq3.jpg,1982-01-01,0.0,75.0,Released,God's Gift,False,5.0,1.0
755,755,False,0,41225,63715,fr,1.794298,/5MNAZwkYpSuEjBjOFBw9xeFFgKG.jpg,1968-05-16,0.0,121.0,Released,Spirits of the Dead,False,5.5,24.0
756,756,False,0,188589,109191,en,0.001687,/5vttlENVYQSKdLYDxuOcAWKb6uc.jpg,1994-05-04,0.0,109.0,Released,Babyfever,False,0.0,0.0
757,757,False,50,87190,114122,en,0.837911,/g0OKf2qetnEJ9vuvLLHnD6skfbn.jpg,1995-01-01,0.0,90.0,Released,Pharaoh's  Army,False,6.3,5.0
758,758,False,4000000,627,117951,en,19.348466,/p1O3eFsdb0GEIYu87xlwV7P4jM1.jpg,1996-02-23,16491080.0,93.0,Released,Trainspotting,False,7.8,2737.0
759,759,False,1000000,32872,118523,en,2.700061,/6wL2SZlH9P7ZEKO9I101fu8vhRb.jpg,1997-05-30,0.0,113.0,Released,Til There Was You,False,3.9,4.0
760,760,False,75000000,602,116629,en,17.634197,/bqLlWZJdhrS0knfEJRkquW7L8z2.jpg,1996-06-25,816969268.0,145.0,Released,Independence Day,False,6.7,3334.0
761,761,False,0,14553,117737,en,6.418805,/tPSznZ6BybcVtZdrdApVi6lgfoM.jpg,1996-03-29,0.0,116.0,Released,Stealing Beauty,False,6.6,99.0
762,762,False,55000000,9566,116277,en,12.202063,/fdW8T9kkYlPyOGh0V5eodFr8SQq.jpg,1996-08-15,18626419.0,116.0,Released,The Fan,False,5.7,202.0
763,763,False,100000000,10545,116583,en,13.553999,/gpMXF2Bp7GHTT8GbMgf7yuBEyuV.jpg,1996-06-21,100138851.0,91.0,Released,The Hunchback of Notre Dame,False,6.8,1182.0
764,764,False,47000000,9894,115798,en,7.586577,/mqb62jLrlrT6XS1rR8cprtEW2Z6.jpg,1996-06-10,102825796.0,96.0,Released,The Cable Guy,False,5.7,603.0
765,765,False,27000000,11543,116778,en,11.633347,/l2LObt7s0hakFi9ga6tOKMqKkuo.jpg,1996-07-04,25023434.0,113.0,Released,Kingpin,False,6.7,248.0
766,766,False,100000000,9268,116213,en,6.919314,/bmOG5k07nrnS8T49NVPM1LnrOf1.jpg,1996-06-21,242295562.0,115.0,Released,Eraser,False,5.6,553.0
767,767,False,0,52059,113147,en,0.10705,/h5pKvDcSJSTGBV83uk3yhWjX23X.jpg,1995-01-01,0.0,180.0,,The Gate of Heavenly Peace,False,6.7,3.0
768,768,False,54000000,9327,117218,en,9.651581,/5DOwcsvjYzHbQLnWkZPthhFYxaj.jpg,1996-06-26,128769345.0,95.0,Released,The Nutty Professor,False,5.4,717.0
769,769,False,0,123763,100990,es,0.202495,/92rUVejlXlo2BlNY4WVlPk0bWJb.jpg,1990-08-09,0.0,105.0,Released,I: the Worst of All,False,6.8,3.0
770,770,False,0,81949,111546,ro,0.826372,/qW6vsxia4F8Wk8FglHn3rgAVC0g.jpg,1994-05-15,65352.0,82.0,Released,An Unforgettable Summer,False,7.2,6.0
771,771,False,0,42005,93199,en,0.043125,/pXiDQ3srsu9w64g8gL4rNA5WDUN.jpg,1987-01-01,0.0,97.0,Released,A Hungarian Fairy Tale,False,0.0,0.0
772,772,False,0,124306,106810,en,0.000308,/4KhSvrn9FPxQdyYShLAK6MwRKu3.jpg,1993-01-01,0.0,90.0,Released,My Life and Times With Antonin Artaud,False,8.0,1.0
773,773,False,0,183955,111180,en,0.05956,/zvVXkHsFLCRlp6mbzMEp1niXris.jpg,1994-09-09,0.0,100.0,Released,Midnight Dancers,False,7.0,1.0
774,774,False,0,44535,111237,en,0.970688,/vXIGFSwb87DJBiywAiOFzccrVmt.jpg,1994-09-27,0.0,102.0,Released,Somebody to Love,False,5.1,2.0
775,775,False,0,44495,72362,en,0.147662,/4MsrBHWIClZIcd66XsWUn4lt2LO.jpg,1974-01-01,0.0,80.0,Rumored,A Very Natural Thing,False,6.3,3.0
776,776,False,0,78285,103207,fr,0.573423,/nxSZgomA1uvK9sLbr5tG8iKS68H.jpg,1991-09-18,0.0,0.0,Released,The Old Lady Who Walked in the Sea,False,0.0,0.0
777,777,False,80000000,11228,116040,en,11.995799,/cPl88Kh44fo005rYrdIxm62GQCb.jpg,1996-12-06,159212469.0,115.0,Released,Daylight,False,5.8,385.0
778,778,False,30000000,10779,116365,en,12.09096,/cS3QPtMsE1jsEWUww5WsPE275Jb.jpg,1996-07-18,29359216.0,110.0,Released,The Frighteners,False,6.7,413.0
779,779,False,5000000,26748,116905,en,9.069963,/eSuuTqr5wmzWu4OCS51Qw0q6VrV.jpg,1996-06-21,13269963.0,135.0,Released,Lone Star,False,6.9,79.0
780,780,False,12000000,38223,116493,en,4.086563,/erYGaztkz1tJbmyiB8uLMa9e4ZG.jpg,1996-07-10,0.0,100.0,Released,Harriet the Spy,False,5.7,47.0
781,781,False,32000000,9294,117333,en,5.575992,/gsmwDAtdxAUzVyELzvdRavqqVYN.jpg,1996-07-05,152036382.0,123.0,Released,Phenomenon,False,6.2,328.0
782,782,False,0,49963,118113,en,0.913281,/wUMMnbcqrNP1jIf64kDcJ6NtDJj.jpg,1996-07-17,0.0,86.0,Released,Walking and Talking,False,6.6,8.0
783,783,False,3500000,11363,117628,en,10.827266,/qGOpJLWCncOt5EIz39N8q7O45X.jpg,1996-08-26,9482579.0,96.0,Released,She's the One,False,5.7,71.0
784,784,False,40000000,1645,117913,en,13.309013,/sCHK5jHhRcrXZvZDekZXvRkDOHc.jpg,1996-07-24,152266007.0,149.0,Released,A Time to Kill,False,7.0,522.0
785,785,False,0,31546,115530,en,7.031279,/lyV5AAFPtGS8sqUNKiKQKhYue2x.jpg,1996-09-13,665450.0,88.0,Released,American Buffalo,False,6.2,9.0
786,786,False,0,77056,114266,fr,0.227128,/qJ4su2pmWsOthJqfQ5RnNgMQu58.jpg,1995-03-22,0.0,94.0,Released,Rendezvous in Paris,False,6.5,4.0
787,787,False,23000000,36344,115493,en,2.318141,/apsLNAJ9Vxgv2a7a298nDy3iqrF.jpg,1996-08-14,0.0,109.0,Released,Alaska,False,5.2,32.0
788,788,False,25000000,18550,116320,en,3.906949,/fUIRCdLlfrEPIGzlmdRaQhxoNi5.jpg,1996-07-19,17193231.0,98.0,Released,Fled,False,5.2,49.0
789,789,False,20000000,11511,116756,en,8.962892,/feEgPqyjzzYI2NyuqM70JsXA6Qy.jpg,1996-07-17,0.0,93.0,Released,Kazaam,False,3.6,60.0
790,790,False,0,172198,109356,hu,0.091984,/3phxETl3dV31eAbcML1pBt5x0EC.jpg,1994-10-23,0.0,106.0,Released,Magic Hunter,False,6.0,1.0
791,791,False,30000000,34170,116823,en,3.521921,/hrnStoGvCyJT4vvIWinTlt8fNVG.jpg,1996-10-31,0.0,93.0,Released,Larger Than Life,False,5.4,35.0
792,792,False,0,281085,112568,en,1.56604,/iCZ3CbjvmpQYabUY1F0yKgCwcgA.jpg,1996-05-22,0.0,0.0,Released,A Boy Called Hate,False,6.0,2.0
793,793,False,0,109478,114170,en,0.926867,/cs1qIqhHFXbj2aRgOfoDwz3QTSu.jpg,1996-05-17,0.0,89.0,Released,Power 98,False,4.0,1.0
794,794,False,0,124645,117999,en,0.145092,/xCiAkpnjO01d4RzIFmQgoDOkX1V.jpg,1995-09-10,0.0,102.0,Released,Two Deaths,False,7.0,2.0
795,795,False,0,12606,118073,en,9.898696,/qzsNA9uYrnjeKDnuRNf5rUOCpOH.jpg,1996-08-23,0.0,90.0,Released,A Very Brady Sequel,False,5.8,42.0
796,796,False,0,69895,108220,en,0.036699,/9cifvNtPExpNpLLDR41l8ekEVuL.jpg,1993-05-26,0.0,82.0,Released,Stefano Quantestorie,False,6.0,1.0
797,797,False,0,35206,49521,fr,1.116063,/qpYET4H5XCxenOZUNrU5w5NXa4q.jpg,1956-09-21,0.0,104.0,Released,Death in the Garden,False,7.4,8.0
798,798,False,0,151489,104403,cy,0.270432,/3ZOmEBVz1r2gPJ4EezAMquJFpxO.jpg,1992-01-01,0.0,123.0,Released,Hedd Wyn,False,6.5,2.0
799,799,False,0,4837,61495,fr,1.683348,/wxSls14xsv2iukhmjAIGS7xbB0.jpg,1967-03-02,0.0,89.0,Released,La Collectionneuse,False,6.5,25.0
800,800,False,0,12632,110246,de,0.000578,/5eJCIMYXaOwmBySXf2KVwShWXuG.jpg,1993-09-11,0.0,139.0,Released,Kaspar Hauser,False,6.3,4.0
801,801,False,0,9098,116164,de,1.165202,/tPU3Qif3wRMOCEpdVMP3NKTvuQx.jpg,1996-05-30,0.0,100.0,Released,Regular Guys,False,5.2,9.0
802,802,False,0,282919,112865,de,0.106345,/wRLWdzJkXsVaIlq5c8X4apO7lEN.jpg,1996-06-20,0.0,,Released,Diebinnen,False,4.0,1.0
803,803,False,0,124614,112716,en,1.606957,/8VJt6pezZPNJAFJtDxFsjSN25ok.jpg,1995-09-06,0.0,91.0,Released,The Convent,False,6.5,6.0
804,804,False,0,18975,115472,en,7.523528,/fT5b16eeBcroK6OhsmxYPTv36gQ.jpg,1996-07-26,0.0,90.0,Released,The Adventures of Pinocchio,False,5.0,55.0
805,805,False,13000000,11962,116707,en,9.490858,/iLwLJYlhvAPS5g6WU7nqST8Uxc9.jpg,1996-07-26,4619014.0,78.0,Released,Joe's Apartment,False,5.0,87.0
