title,genre,rating,release_date,runtime,original_language
Karl Marx City,Documentary,8.0,2016,89.0,en
Mia melissa ton Avgousto,Comedy,8.0,2007,95.0,el
Midnight Ride,Action Horror Thriller,8.0,1990,93.0,en
Starstruck,Comedy Music Romance,8.0,1982,105.0,en
The Pinochet Case,Documentary Foreign,8.0,2001,110.0,fr
The Vanishing Prairie,Documentary,8.0,1954,71.0,en
Radio Bikini,Documentary,8.0,1988,56.0,en
Encounter in the Third Dimension,Documentary,8.0,1999,40.0,en
Hieronymus Bosch: Touched by the Devil,Documentary,8.0,2015,86.0,nl
In Search of the Ultra-Sex,Comedy,8.0,2015,59.0,en
Ghosts of Abu Ghraib,Documentary,8.0,2007,78.0,en
Downhill,Comedy,8.0,2014,95.0,en
i hate myself :),Documentary,8.0,2013,56.0,en
George Carlin: You Are All Diseased,Comedy Documentary Tv-Movie,8.0,1999,65.0,en
We Think the World of You,Drama,8.0,1988,92.0,en
Me Shivajiraje Bhosale Boltoy,Drama,8.0,2009,0.0,mr
Killa,Action Comedy Drama Family Thriller,8.0,2014,0.0,mr
Julie Darling,Drama Horror Thriller,8.0,1983,100.0,en
Fifi Howls from Happiness,Documentary,8.0,2013,96.0,fa
Won't Anybody Listen,Documentary Music,8.0,2001,0.0,en
A Serious Game,Drama,8.0,2016,115.0,sv
La luna,Animation Family,8.0,2011,7.0,en
Legend of the Galactic Heroes: Golden Wings,Animation,8.0,1992,59.0,ja
47 Ronin,Action Drama Foreign,8.0,1994,129.0,ja
Ali Wong: Baby Cobra,Comedy,8.0,2016,60.0,en
So Is This,Comedy Documentary,8.0,1983,48.0,en
Le grand Méliès,Documentary Drama,8.0,1952,31.0,en
The Beast,Documentary Drama,8.0,2010,77.0,es
My Neighbor Totoro,Animation Family Fantasy,8.0,1988,86.0,ja
Kingdom Come,Comedy,8.0,2011,88.0,en
Keep the River on Your Right: A Modern Cannibal Tale,Documentary,8.0,2000,82.0,en
The Work and the Glory II: American Zion,Drama,8.0,2005,100.0,en
Summer,Comedy Drama,8.0,1976,80.0,en
The Beautiful Story,Adventure Drama Fantasy,8.0,1992,210.0,fr
Six Days in Roswell,Documentary,8.0,1998,82.0,en
Fear of the Flesh: The Making of The Fly,Documentary,8.0,2005,136.0,en
Z,Drama History Thriller,8.0,1969,127.0,fr
On the Waterfront,Crime Drama,8.0,1954,108.0,en
Superheroes: A Never-Ending Battle,Documentary,8.0,2013,156.0,en
Les mauvaises têtes,Comedy,8.0,2013,,fr
The Look of Silence,Documentary History,8.0,2014,103.0,en
Seve,Documentary Drama,8.0,2014,124.0,en
Romántico,Documentary,8.0,2005,80.0,en
The Least of These,Documentary Drama Thriller,8.0,2011,0.0,en
Banana Paradise,Action Comedy Drama Family Thriller,8.0,1989,116.0,zh
The Ride,Comedy Drama Romance,8.0,1994,90.0,en
The Kid,Comedy Drama,8.0,1921,68.0,en
Doug Stanhope: Before Turning the Gun on Himself,Action Comedy Drama Family Thriller,8.0,2012,67.0,en
Close Relations,Documentary,8.0,2016,112.0,ru
Big Fella,Action Comedy Drama Family Thriller,8.0,1937,0.0,en
Limelight,Comedy Drama Romance,8.0,1952,137.0,en
Breadcrumb Trail,Documentary,8.0,2014,90.0,en
Scaramouche,Adventure Drama,8.0,1923,124.0,en
Signed: Sealed: Delivered: Lost Without You,Comedy Drama Tv-Movie,8.0,2016,84.0,en
Going Attractions: The Definitive Story of the American Drive-in Movie,Documentary Family History,8.0,2013,85.0,en
Six Acts,Drama,8.0,2012,100.0,he
The American Soldier,Action Drama,8.0,1970,80.0,de
The Dark Horse,Comedy,8.0,1932,75.0,en
Setoutsumi,Comedy,8.0,2016,75.0,ja
Joan Baez: How Sweet the Sound,Documentary Music,8.0,2009,90.0,en
Warrendale,Documentary,8.0,1967,101.0,en
Täynnä tarmoa,Action Comedy Drama Family Thriller,8.0,2009,0.0,fi
Plainlands,Comedy Drama,8.0,1988,129.0,fi
Bad Girl,Thriller,8.0,2016,99.0,en
Gold Diggers of 1937,Comedy Music Romance,8.0,1936,101.0,en
I Remember,Drama,8.0,2005,108.0,pt
Uncle Bob,Documentary,8.0,2010,78.0,en
Brian Regan: Live From Radio City Music Hall,Comedy,8.0,2015,57.0,en
Lost in Munich,Comedy Drama,8.0,2015,120.0,cs
Orson Welles: Shadows & Light,Documentary,8.0,2015,56.0,fr
1939: Hollywood's Greatest Year,Documentary,8.0,2009,69.0,en
Wrong Rosary,Drama,8.0,2009,90.0,tr
Five and Ten,Drama,8.0,1931,89.0,en
15,Action Comedy Drama Family Thriller,8.0,2005,95.0,ro
Call + Response,Documentary,8.0,2008,86.0,en
White Hell of Pitz Palu,Drama,8.0,1929,150.0,de
The House on 56th Street,Drama History,8.0,1933,68.0,en
Sullivan's Travels,Adventure Comedy Drama Romance,8.0,1941,90.0,en
Grass: A Nation's Battle for Life,Documentary,8.0,1925,71.0,en
Bananaz,Documentary Music,8.0,2008,92.0,en
The Man,Action Comedy Drama Family Thriller,8.0,1972,93.0,en
Sex and Broadcasting,Action Comedy Drama Family Thriller,8.0,2014,78.0,en
Bianca Beauchamp: All Access,Documentary,8.0,2007,85.0,en
Hotarubi no Mori e,Animation Fantasy Romance,8.0,2011,45.0,ja
Liberty Kid,Action Comedy Drama Family Thriller,8.0,2007,92.0,en
Thunder Road,Comedy Drama,8.0,2016,13.0,en
McLaren,Documentary,8.0,2017,94.0,en
Three,Drama War,8.0,1965,80.0,sr
In Order Not to Be Here,Action Comedy Drama Family Thriller,8.0,2003,30.0,en
Yield to the Night,Drama,8.0,1956,99.0,en
Blood on the Land,Adventure Drama,8.0,1966,0.0,en
Trevor Noah: Lost In Translation,Comedy,8.0,2015,64.0,en
A Hot Dog Program,Documentary,8.0,1999,60.0,en
Idlers of the Fertile Valley,Action Comedy Drama Family Thriller,8.0,1978,118.0,el
The Harmony Game,Documentary Music,8.0,2011,72.0,en
Tom: Tom: the Piper's Son,Action Comedy Drama Family Thriller,8.0,1969,115.0,en
I Am Not Your Negro,Documentary,8.0,2017,95.0,en
Ninette,Comedy,8.0,2005,118.0,es
Déjà Vu,Drama Romance,8.0,1998,117.0,en
O Amor Natural,Documentary,8.0,1996,76.0,en
Closure,Documentary,8.0,2013,76.0,en
Mumford & Sons: We Wrote This Yesterday,Documentary,8.0,2016,66.0,en
Way Beyond Weight,Documentary,8.0,2012,83.0,en
My Grandmother,Comedy Drama,8.0,1929,65.0,ka
Madame Sin,Comedy,8.0,1972,86.0,en
Finisterrae,Drama,8.0,2010,80.0,ca
Disney Sing-Along-Songs: Under the Sea,Action Comedy Drama Family Thriller,8.0,1990,28.0,en
A Grain of Truth,Mystery Thriller,8.0,2015,116.0,pl
1000 Journals,Action Comedy Drama Family Thriller,8.0,2007,88.0,en
Voracious,Comedy Drama,8.0,2012,104.0,en
Predictions of Fire,Documentary Music,8.0,1996,90.0,sk
Our Daily Bread,Documentary Foreign,8.0,2006,92.0,de
The Day That Lasted 21 Years,Documentary,8.0,2012,77.0,pt
Danger! 50:000 Zombies,Comedy Horror,8.0,2004,25.0,en
Miss Sharon Jones!,Documentary,8.0,2015,93.0,en
Le Grand Jeu,Drama,8.0,1934,110.0,fr
Brabançonne,Comedy Romance,8.0,2014,98.0,nl
Terror at the Mall,Documentary,8.0,2014,60.0,en
Psy II: Ostatnia krew,Action,8.0,1994,100.0,pl
The Red Pill,Documentary,8.0,2016,117.0,en
20 Seconds of Joy,Documentary,8.0,2012,60.0,en
Sneeuwwitje En De Zeven Kleine Mensen: Een Modern Sprookje,Comedy,8.0,2015,,nl
The Living Magoroku,Action Comedy Drama Family Thriller,8.0,1943,88.0,en
Duffy,Comedy Crime,8.0,1968,101.0,en
Crisis Hotline: Veterans Press 1,Documentary,8.0,2013,40.0,en
Ballerina,Foreign,8.0,2006,77.0,en
Hollywood,Action Comedy Drama Family Thriller,8.0,1980,780.0,en
The Bosses,Action Comedy Drama Family Thriller,8.0,2015,0.0,es
Up in Arms,Comedy Drama Music Romance,8.0,1944,105.0,en
Nirvana: Live! Tonight! Sold Out!!,Music,8.0,1994,90.0,en
All Passion Spent,Action Comedy Drama Family Thriller,8.0,1986,55.0,en
Route 181: Fragments of a Journey in Palestine-Israel,Documentary,8.0,2004,270.0,en
Sigur Rós: Heima,Music,8.0,2007,97.0,en
Personal Property,Comedy Romance,8.0,1937,84.0,en
Mayday at 40:000 Feet!,Adventure,8.0,1976,100.0,en
The Ghost Story of Oiwa's Spirit,Horror,8.0,1961,94.0,ja
Chasing Trane,Documentary,8.0,2017,99.0,en
Alone in the Wilderness,Documentary History,8.0,2004,57.0,en
7 Days in September,Action Comedy Drama Family Thriller,8.0,2002,94.0,en
Hotline,Action Comedy Drama Family Thriller,8.0,2014,0.0,en
Harry and the Butler,Comedy Family,8.0,1961,101.0,da
The Woman Who Drinks,Drama Romance,8.0,2001,91.0,en
Plastic Utopia,Action Comedy Drama Family Thriller,8.0,1997,98.0,en
Death Mills (Die Todesmühlen),Documentary War,8.0,1945,22.0,en
The Virginian,Western,8.0,1929,91.0,en
Loot,Comedy Crime,8.0,1970,101.0,en
The Beach Boys: An American Band,Documentary Music,8.0,1985,103.0,en
Doctor Who: Time Crash,Science-Fiction,8.0,2007,8.0,en
Berlin Babylon,Documentary,8.0,2001,88.0,de
Junction 48,Action Crime Drama,8.0,2016,97.0,en
Samay: When Time Strikes,Action Comedy Drama Family Thriller,8.0,2003,130.0,en
Squint Your Eyes,Comedy Drama Foreign,8.0,2003,88.0,en
To Trap a Spy,Adventure,8.0,1964,92.0,en
Noise,Romance Thriller,8.0,2004,84.0,en
Dreadnaught,Action Crime Horror Thriller,8.0,1981,91.0,cn
Feiern,Action Comedy Drama Family Thriller,8.0,2006,81.0,de
The Waiting Room,Comedy,8.0,1996,28.0,nl
The Bandit Hound,Comedy,8.0,2016,87.0,es
Jesus is a Palestinian,Comedy,8.0,1999,110.0,en
Estômago: A Gastronomic Story,Drama Foreign,7.9,2007,113.0,pt
Magnetic Rose,Animation Science-Fiction,7.9,1995,44.0,ja
28 Up,Documentary Foreign,7.9,1984,136.0,en
The Big Heat,Crime Drama,7.9,1953,89.0,en
Ran,Action Drama History,7.9,1985,162.0,ja
The Old Man and the Sea,Animation Drama,7.9,1999,20.0,ru
The Golden Fortress,Mystery,7.9,1974,120.0,bn
The Baker's Wife,Comedy Drama,7.9,1938,133.0,fr
Antonio Gaudí,Documentary,7.9,1984,72.0,es
The Wages of Fear,Adventure Drama Thriller,7.9,1953,147.0,fr
Main Street,Drama,7.9,1956,99.0,es
Bo Burnham: what.,Comedy,7.9,2013,60.0,en
Polisse,Drama,7.9,2011,127.0,fr
Satyricon,Comedy Drama History,7.9,1969,120.0,it
Cool Kids Don't Cry,Drama Family Foreign Romance,7.9,2012,105.0,nl
Bleak Night,Drama Foreign,7.9,2010,117.0,ko
The Cranes Are Flying,Drama Romance War,7.9,1957,97.0,ru
The Five Heartbeats,Drama Music,7.9,1991,121.0,en
Cowspiracy: The Sustainability Secret,Documentary,7.9,2014,85.0,en
21-87,Documentary,7.9,1963,9.0,en
At Land,Thriller,7.9,1944,15.0,en
Nights of Cabiria,Drama,7.9,1957,110.0,it
Singin' in the Rain,Comedy Music Romance,7.9,1952,103.0,en
The Sun Also Rises,Drama Fantasy,7.9,2007,116.0,zh
The Saddest Music in the World,Comedy Drama Fantasy Music,7.9,2003,100.0,en
I Never Promised You a Rose Garden,Drama,7.9,1977,96.0,en
Wild Strawberries,Drama,7.9,1957,91.0,sv
Monsieur Verdoux,Comedy Crime Drama,7.9,1947,124.0,en
The Thin Blue Line,Crime Documentary Mystery,7.9,1988,103.0,en
A Kind of Loving,Drama Romance,7.9,1962,113.0,en
The House of Small Cubes,Animation Drama Family,7.9,2008,12.0,ja
Palio,Documentary,7.9,2015,92.0,en
The Last Waltz,Documentary Music,7.9,1978,117.0,en
Circles,Drama Foreign War,7.9,2013,100.0,sr
Bill Cunningham New York,Documentary,7.9,2010,84.0,en
The Keepers,Crime Documentary Drama,7.9,2017,432.0,en
The Third Man,Mystery Thriller,7.9,1949,104.0,en
Love Meetings,Documentary,7.9,1965,90.0,it
Chris Rock: Kill the Messenger,Comedy,7.9,2008,79.0,en
The Pacific,Action Adventure Drama History War,7.9,2010,540.0,en
Li'l Quinquin,Comedy Crime Mystery,7.9,2014,200.0,fr
Clash,Drama Thriller,7.9,2016,97.0,ar
Before the Flood,Documentary Tv-Movie,7.9,2016,93.0,en
The Normal Heart,Drama,7.9,2014,133.0,en
Dial M for Murder,Crime Mystery Thriller,7.9,1954,104.0,en
Jinxy Jenkins: Lucky Lou,Animation Comedy,7.9,2014,4.0,en
Monk With a Camera,Documentary,7.9,2014,90.0,en
Bill Burr: You People Are All The Same,Comedy,7.9,2012,68.0,en
Short Term 12,Drama,7.9,2013,96.0,en
The Circle,Documentary Drama,7.9,2014,100.0,de
Children of Paradise,Drama Romance,7.9,1945,191.0,fr
Junun,Documentary Music,7.9,2015,54.0,en
Only Old Men Are Going to Battle,Comedy Drama War,7.9,1973,92.0,ru
Dallas Buyers Club,Drama History,7.9,2013,117.0,en
Guppy,Drama,7.9,2016,158.0,ml
Unutursam Fısılda,Drama Music,7.9,2014,123.0,tr
8½,Drama Fantasy,7.9,1963,138.0,it
Blind Vaysha,Animation,7.9,2016,8.0,en
Citizenfour,Documentary,7.9,2014,114.0,en
Ghost in the Shell: Stand Alone Complex - The Laughing Man,Action Animation Crime Science-Fiction,7.9,2005,160.0,ja
The Treasure of the Sierra Madre,Action Adventure Drama Western,7.9,1948,126.0,en
The Man Who Played God,Drama Romance,7.9,1932,80.0,en
White Collar Blues,Comedy,7.9,1975,108.0,it
Paradise Lost: The Child Murders at Robin Hood Hills,Documentary Drama,7.9,1996,150.0,en
Tis kakomoiras,Comedy,7.9,1963,96.0,el
Sense and Sensibility,Drama,7.9,2008,174.0,en
Her,Drama Romance Science-Fiction,7.9,2013,126.0,en
Thread of Lies,Drama Family,7.9,2014,117.0,ko
Rome: Open City,Drama History,7.9,1945,100.0,it
La Haine,Drama,7.9,1995,98.0,fr
Napoleon,Drama History,7.9,1927,332.0,fr
The Night of the Hunter,Crime Thriller,7.9,1955,93.0,en
Bones Brigade: An Autobiography,Documentary,7.9,2012,90.0,en
Blind Massage,Drama,7.9,2014,114.0,zh
War and Peace: Part I: Andrei Bolkonsky,Drama War,7.9,1965,147.0,ru
Pather Panchali,Drama,7.9,1955,125.0,bn
The Monkey King,Animation,7.9,1964,106.0,en
Mr. Smith Goes to Washington,Comedy Drama,7.9,1939,129.0,en
A Faster Horse,Documentary,7.9,2015,90.0,en
Tampopo,Comedy,7.9,1985,114.0,ja
Blade Runner,Drama Science-Fiction Thriller,7.9,1982,117.0,en
Full Metal Jacket,Drama War,7.9,1987,116.0,en
Hermanoteu In the Land of Godah,Comedy,7.9,2009,112.0,pt
What Ever Happened to Baby Jane?,Drama Horror Thriller,7.9,1962,135.0,en
The Shop Around the Corner,Comedy Romance,7.9,1940,99.0,en
Centennial,Drama History,7.9,1978,1256.0,en
The Seventh Seal,Drama Fantasy,7.9,1957,96.0,sv
Samurai Banners,Action,7.9,1969,165.0,ja
The End of Summer,Drama,7.9,1961,103.0,ja
Perfect Blue,Animation Thriller,7.9,1997,81.0,ja
Lonesome,Comedy Drama Romance,7.9,1928,69.0,en
Nine Lives,Action Adventure Drama Thriller War,7.9,1957,96.0,no
Rabbit,Animation,7.9,2005,9.0,es
The Ox-Bow Incident,Action Drama Western,7.9,1943,75.0,en
River,Crime Drama Mystery Tv-Movie,7.9,2015,349.0,en
Bill Burr: Why Do I Do This?,Comedy,7.9,2008,55.0,en
Salomé,Action Comedy Drama Family Thriller,7.9,2013,81.0,en
The Hunt,Drama,7.9,2012,115.0,da
Chungking Express,Comedy Drama Romance,7.9,1994,102.0,cn
Mr. Nobody,Drama Fantasy Romance Science-Fiction,7.9,2009,156.0,en
Incendies,Drama Mystery War,7.9,2010,130.0,fr
Memories of Murder,Crime Drama Thriller,7.9,2003,129.0,ko
I Believe in Miracles,Documentary,7.9,2015,104.0,en
Loners,Comedy Drama,7.9,2000,103.0,cs
The Cove,Documentary,7.9,2009,92.0,en
End of the Century: The Story of The Ramones,Documentary,7.9,2003,110.0,en
Ricky Gervais: Out of England 2 - The Stand-Up Special,Comedy,7.9,2010,74.0,en
Dual,Drama,7.9,2013,102.0,sl
Dhanak,Comedy Drama,7.9,2015,106.0,hi
AC/DC- Let There Be Rock,Music,7.9,1980,95.0,fr
Into the Woods,Drama Music,7.9,1991,153.0,en
Murder Rap: Inside the Biggie and Tupac Murders,Documentary,7.9,2015,113.0,en
Singapore Sling,Comedy Drama Horror,7.9,1990,115.0,el
Captain Fantastic,Adventure Comedy Drama Romance,7.9,2016,119.0,en
The Diamond Arm,Adventure Comedy Crime,7.9,1968,100.0,ru
Divorce Corp.,Documentary,7.9,2014,88.0,en
Casablanca,Drama Romance,7.9,1942,102.0,en
Searching for Sugar Man,Documentary Music,7.9,2012,85.0,en
Flesh and the Devil,Drama Romance,7.9,1926,112.0,en
Life: Animated,Animation Documentary,7.9,2016,91.0,en
Sunrise: A Song of Two Humans,Drama Romance,7.9,1927,94.0,en
Trevor Noah: You Laugh But It's True,Comedy Documentary,7.9,2011,84.0,en
Benim Dünyam,Drama,7.9,2013,100.0,tr
Signed: Sealed: Delivered for Christmas,Family Tv-Movie,7.9,2014,84.0,en
Destined for Blues,Drama Music,7.9,2005,101.0,pl
The Boy and the Beast,Action Adventure Animation Fantasy,7.9,2015,119.0,ja
Samurai Rebellion,Drama History Romance,7.9,1967,128.0,ja
Steamboat Bill: Jr.,Action Comedy,7.9,1928,70.0,en
Home,Documentary,7.9,2009,95.0,fr
A Short Film About Love,Drama Romance,7.9,1988,86.0,pl
Sherlock Holmes and Dr. Watson: Acquaintance,Action Comedy Drama Family Thriller,7.9,1979,67.0,ru
Doctor Who: Last Christmas,Adventure Drama Fantasy Science-Fiction,7.9,2014,57.0,en
Investigation of a Citizen Above Suspicion,Drama,7.9,1970,115.0,it
Doctor Who: A Christmas Carol,Action Comedy Drama Family Thriller,7.9,2010,62.0,en
Tomorrow,Documentary,7.9,2015,118.0,fr
First Position,Comedy Documentary Drama,7.9,2011,90.0,en
The Hourglass Sanatorium,Drama Fantasy,7.9,1973,124.0,pl
Dust in the Wind,Drama Romance,7.9,1986,109.0,zh
My Friends,Comedy,7.9,1975,140.0,it
An Autumn Afternoon,Drama,7.9,1962,112.0,ja
The Color of Pomegranates,Drama Foreign,7.9,1969,79.0,ru
Bukowski - Born into This,Documentary,7.9,2003,138.0,en
Threads,Drama Science-Fiction,7.9,1984,112.0,en
La Jetée,Romance Science-Fiction,7.9,1962,28.0,fr
Kadhalum Kadanthu Pogum,Comedy Drama Romance,7.9,2016,136.0,ta
Los Olvidados,Crime Drama,7.9,1950,85.0,es
Teen Kanya,Comedy Drama Fantasy,7.9,1961,173.0,bn
Ace in the Hole,Drama,7.9,1951,111.0,en
Requiem for a Dream,Crime Drama,7.9,2000,102.0,en
More,Animation Science-Fiction,7.9,1998,6.0,xx
Love Letter,Drama Romance,7.9,1995,117.0,ja
Tokyo Twilight,Drama,7.9,1957,140.0,ja
The Elephant Man,Drama History,7.9,1980,124.0,en
Undefeated,Documentary,7.9,2011,113.0,en
Diabolique,Drama Horror Thriller,7.9,1955,116.0,fr
The Nun,Drama,7.9,1966,135.0,fr
Le Samouraï,Crime Drama Thriller,7.9,1967,105.0,fr
A Trip to the Moon,Adventure Fantasy Science-Fiction,7.9,1902,14.0,fr
Pablo Francisco: Bits and Pieces,Comedy,7.9,2004,50.0,en
Chinatown,Crime Drama Mystery Thriller,7.9,1974,130.0,en
Batman: The Dark Knight Returns: Part 2,Action Animation,7.9,2013,78.0,en
To Kill a Mockingbird,Crime Drama,7.9,1962,129.0,en
Shall We Dance,Comedy Music Romance,7.9,1937,109.0,en
The Family Jewels,Comedy Drama,7.9,2004,87.0,de
Love Crazy,Comedy Romance,7.9,1941,99.0,en
21 Up,Documentary Foreign,7.9,1977,100.0,en
That's Entertainment!,Documentary Family Music,7.9,1974,135.0,en
What the Health,Documentary,7.9,2017,97.0,en
Three Men and a Leg,Comedy,7.9,1997,98.0,it
Déjà vu,Comedy,7.9,1989,108.0,ru
Vincent,Animation Fantasy,7.9,1982,6.0,en
Divorce Italian Style,Comedy,7.9,1961,105.0,it
The Devil Came on Horseback,Documentary,7.9,2007,85.0,en
The Maker,Animation Drama,7.9,2011,6.0,en
Madaari,Thriller,7.9,2016,134.0,hi
JohnnyExpress,Animation Comedy Science-Fiction,7.9,2014,5.0,xx
The Life and Death of Colonel Blimp,Comedy Drama Romance War,7.9,1943,163.0,en
Green Snake,Action Fantasy Foreign Romance Science-Fiction,7.9,1993,99.0,cn
Everlasting Moments,Drama,7.9,2008,131.0,sv
J'accuse!,Drama War,7.9,1919,166.0,xx
La Planque,Comedy,7.9,2011,79.0,fr
The White Helmets,Documentary War,7.9,2016,40.0,ar
The Staircase,Documentary Drama,7.9,2004,360.0,en
Moscow Does Not Believe in Tears,Comedy Drama Romance,7.9,1980,142.0,ru
Futurama: The Lost Adventure,Animation Comedy,7.9,2008,30.0,en
Gods,Drama,7.9,2014,121.0,pl
The Ivory Game,Documentary,7.9,2016,112.0,en
Partly Cloudy,Animation Family,7.9,2009,5.0,en
Aparajito,Drama,7.9,1956,110.0,bn
Victoria,Drama Romance Thriller,7.9,2015,138.0,de
Gigantics,Comedy Drama,7.9,1999,80.0,de
South Park: Imaginationland,Animation Comedy,7.9,2008,67.0,en
The Welts,Drama,7.9,2004,91.0,pl
Jim: The James Foley Story,Documentary,7.9,2016,111.0,en
And Then There Were None,Crime Drama Mystery,7.9,,168.0,en
The Girl with the Red Scarf,Drama Romance,7.9,1978,90.0,tr
Hawking,Documentary,7.9,2013,86.0,en
Yellow Earth,Drama,7.9,1984,89.0,zh
La Dolce Vita,Comedy Drama,7.9,1960,174.0,it
The Pinchcliffe Grand Prix,Adventure Animation Comedy Family,7.9,1975,88.0,no
Blackfish,Documentary,7.9,2013,83.0,en
Doctor Who: The Runaway Bride,Science-Fiction Tv-Movie,7.9,2007,60.0,en
Just Eat It: A Food Waste Story,Documentary,7.8,2014,75.0,en
Manhattan,Comedy Drama Romance,7.8,1979,96.0,en
Get Ready,Action Comedy Drama Family Thriller,7.8,1999,1.0,en
Maz Jobrani: I'm Not a Terrorist But I've Played One on TV,Comedy,7.8,2015,77.0,en
Il Gaucho,Comedy,7.8,1964,,it
The Disappearance of Haruhi Suzumiya,Animation Comedy Drama Mystery Romance Science-Fiction,7.8,2010,162.0,ja
The Grateful Dead,Documentary Music,7.8,1977,132.0,en
Ingeborg Holm,Drama,7.8,1913,96.0,sv
Millennium Actress,Animation Drama Romance,7.8,2001,87.0,ja
Oasis,Drama Romance,7.8,2002,132.0,ko
That Munchhausen,Comedy Drama Fantasy,7.8,1979,142.0,ru
Stalker,Drama Science-Fiction Thriller,7.8,1979,163.0,ru
Monty Python's Fliegender Zirkus,Comedy,7.8,1971,90.0,en
3 ½ Minutes: 10 Bullets,Documentary Thriller,7.8,2015,98.0,en
Night Flight,Drama,7.8,2014,134.0,ko
Samoure,Drama,7.8,2005,25.0,en
Marriage Italian Style,Comedy Drama Romance,7.8,1964,102.0,it
Army of Shadows,Drama War,7.8,1969,145.0,fr
Symbiopsychotaxiplasm: Take One,Documentary,7.8,1968,75.0,en
Alive Inside,Documentary,7.8,2014,74.0,en
The Immortals,Action Crime Drama Thriller,7.8,1995,98.0,en
Hot Stuff,Comedy,7.8,1979,91.0,en
The Boys: The Sherman Brothers' Story,Documentary,7.8,2009,101.0,it
Man Made Monster,Horror Science-Fiction,7.8,1941,59.0,en
Les Hautes Solitudes,Documentary,7.8,1974,80.0,fr
Ghost in the Shell,Action Animation Science-Fiction,7.8,1995,83.0,ja
Simon of the Desert,Comedy Drama History,7.8,1965,45.0,es
The Death of Maria Malibran,Drama,7.8,1972,104.0,en
Metal: A Headbanger's Journey,Documentary Music,7.8,2005,91.0,en
Pastoral: To Die in the Country,Drama Fantasy,7.8,1974,104.0,ja
Trainspotting,Crime Drama,7.8,1996,93.0,en
The Man Without a Map,Mystery,7.8,1968,118.0,ja
Waltz with Bashir,Animation Drama War,7.8,2008,90.0,he
Roman Holiday,Comedy Romance,7.8,1953,119.0,en
Treed Murray,Thriller,7.8,2001,90.0,en
Under the Bridges,Comedy Drama Romance,7.8,1946,99.0,de
