title,genre,rating,release_date,runtime,original_language
When the Wind Blows,Animation Comedy Drama War,7.4,1986,80.0,en
Summer Wars,Animation,7.4,2009,114.0,ja
Undertow,Drama Romance,7.4,2009,100.0,es
Mysterious Skin,Drama,7.4,2004,105.0,en
Willy Wonka & the Chocolate Factory,Family Fantasy,7.4,1971,100.0,en
The Devils,Drama History,7.4,1971,111.0,en
Jack-Jack Attack,Adventure Animation Family,7.4,2004,5.0,en
Claire's Knee,Drama Romance,7.4,1970,105.0,fr
Remember,Drama Thriller,7.4,2015,94.0,en
Father and Daughter,Animation Drama,7.4,2000,8.0,xx
Scent of a Woman,Drama,7.4,1974,103.0,it
The Magnificent Seven,Western,7.4,1960,128.0,en
Lupin the Third: The Secret of Mamo,Action Adventure Animation Comedy Crime,7.4,1978,102.0,ja
Fist of Fury,Action Drama Thriller,7.4,1972,108.0,zh
John Mulaney: The Comeback Kid,Comedy,7.4,2015,62.0,en
Abbott and Costello Meet Frankenstein,Comedy Horror,7.4,1948,83.0,en
The Swimmer,Drama,7.4,1968,95.0,en
One Piece Film Strong World,Adventure Animation Fantasy,7.4,2009,114.0,ja
The African Queen,Adventure Romance War,7.4,1951,105.0,en
The 39 Steps,Action Mystery Thriller,7.4,1935,86.0,en
Clerks,Comedy,7.4,1994,92.0,en
Nine Queens,Crime Drama Thriller,7.4,2000,114.0,es
The Invisible War,Crime Documentary Drama History,7.4,2012,93.0,en
Into Eternity,Documentary,7.4,2010,75.0,en
Sexmission,Adventure Comedy Science-Fiction,7.4,1984,117.0,pl
The Blue Angel,Drama,7.4,1930,108.0,de
Hard Boiled,Action Crime Thriller,7.4,1992,126.0,cn
20 Feet from Stardom,Documentary Music,7.4,2013,89.0,en
Branded to Kill,Action Crime Drama,7.4,1967,91.0,ja
My Blind Date with Life,Comedy,7.4,2017,111.0,de
Tokyo Drifter,Action Crime Drama,7.4,1966,83.0,ja
Samurai III: Duel at Ganryu Island,Action Adventure Drama History Romance,7.4,1956,105.0,ja
Naruto Shippuden the Movie: Road to Ninja,Action Adventure Animation Fantasy,7.4,2012,109.0,ja
Grease Live,Music Tv-Movie,7.4,2016,180.0,en
El Topo,Action Adventure Drama Western,7.4,1970,125.0,es
The Shop on Main Street,Drama War,7.4,1965,128.0,sk
Pappa ante Portas,Comedy,7.4,1991,84.0,de
The Nun's Story,Drama,7.4,1959,149.0,en
The Skin I Live In,Drama Horror Mystery Thriller,7.4,2011,117.0,es
We Need to Talk About Kevin,Drama Thriller,7.4,2011,112.0,en
The Criminal Life of Archibaldo de la Cruz,Comedy Crime Drama,7.4,1955,89.0,es
I Can Quit Whenever I Want,Comedy,7.4,2014,100.0,it
Ghost in the Shell 2.0,Action Animation Science-Fiction,7.4,2008,85.0,ja
The Turin Horse,Drama,7.4,2011,146.0,hu
Dirty Harry,Action Crime Thriller,7.4,1971,102.0,en
The Letter,Crime Drama Romance,7.4,1940,95.0,en
Circumstance,Drama,7.4,2011,107.0,fa
Once Upon a Time in Anatolia,Crime Drama,7.4,2011,150.0,tr
The Man Who Wasn't There,Crime Drama,7.4,2001,116.0,en
The Saragossa Manuscript,Comedy Drama Fantasy Mystery,7.4,1965,182.0,pl
Brainstorm,Drama,7.4,2001,74.0,pt
Oslo: August 31st,Drama,7.4,2011,95.0,no
Crimes and Misdemeanors,Comedy Drama,7.4,1989,104.0,en
Richard Pryor: Live in Concert,Comedy,7.4,1979,78.0,en
Being Elmo: A Puppeteer's Journey,Documentary Family,7.4,2011,80.0,en
Johnny Stecchino,Comedy,7.4,1991,102.0,it
Rockstar,Drama Music Romance,7.4,2011,159.0,hi
Camino,Drama,7.4,2008,143.0,es
Indie Game: The Movie,Documentary,7.4,2012,96.0,en
Nightmare Alley,Drama,7.4,1947,110.0,en
Hedwig and the Angry Inch,Comedy Music,7.4,2001,95.0,en
Cure,Crime Horror Mystery Thriller,7.4,1997,111.0,ja
Hedgehog in the Fog,Adventure Animation Family Fantasy,7.4,1975,11.0,ru
The Mafia Kills Only in Summer,Comedy Crime Romance,7.4,2013,90.0,it
Udta Punjab,Crime Drama Thriller,7.4,2016,149.0,hi
French Fried Vacation 2,Comedy,7.4,1979,90.0,fr
High Plains Drifter,Western,7.4,1973,105.0,en
Dazed and Confused,Comedy Drama,7.4,1993,102.0,en
The Message,Action Adventure Drama History,7.4,1977,177.0,en
Tombstone,Action Adventure Drama History Western,7.4,1993,130.0,en
Partysaurus Rex,Animation Comedy Family Fantasy,7.4,2012,7.0,en
The Others,Drama Horror Mystery Thriller,7.4,2001,101.0,en
The Last King of Scotland,Drama,7.4,2006,121.0,en
Ghost in the Shell Arise - Border 2: Ghost Whispers,Action Animation Science-Fiction Thriller,7.4,2013,50.0,ja
Vieni avanti cretino,Comedy,7.4,1982,98.0,it
Lucky Number Slevin,Crime Drama Mystery Thriller,7.4,2006,110.0,en
Barton Fink,Comedy Drama,7.4,1991,116.0,en
Doctor Who: The Next Doctor,Adventure Drama Family Science-Fiction,7.4,2008,60.0,en
Patients,Comedy Drama,7.4,2017,0.0,fr
Dawn of the Dead,Horror,7.4,1978,127.0,en
La Belle Noiseuse,Drama,7.4,1991,236.0,en
Trigun: Badlands Rumble,Action Animation Comedy Science-Fiction Western,7.4,2010,95.0,en
Cartel Land,Documentary Drama,7.4,2015,100.0,en
Happiness,Comedy Drama,7.4,1998,139.0,en
The Thin Man,Comedy Crime Mystery,7.4,1934,93.0,en
The Station Agent,Comedy Drama,7.4,2003,88.0,en
The Last Emperor,Drama History,7.4,1987,163.0,en
Swept Away,Comedy Drama Foreign Romance,7.4,1974,116.0,it
Devdas,Drama Romance,7.4,2002,185.0,hi
Corman's World: Exploits of a Hollywood Rebel,Documentary,7.4,2011,95.0,en
Chasing Ice,Documentary,7.4,2012,74.0,en
CRAZY,Drama,7.4,2005,127.0,fr
Tabu,Adventure Drama Romance,7.4,1931,84.0,en
The Secret of the Grain,Comedy Drama,7.4,2007,151.0,fr
The Crowd,Drama,7.4,1928,104.0,en
Waking Ned,Comedy Romance,7.4,1998,91.0,en
Stranger Than Paradise,Comedy Drama,7.4,1984,89.0,en
Arsenic and Old Lace,Comedy Crime,7.4,1944,118.0,en
Powaqqatsi,Documentary Drama Music,7.4,1988,99.0,en
Heartbeats,Drama Romance,7.4,2010,97.0,fr
Donnie Brasco,Crime Drama Thriller,7.4,1997,127.0,en
Oscar,Comedy,7.4,1967,85.0,fr
Smetto quando voglio: Masterclass,Action Comedy Crime,7.4,2017,118.0,it
The Lost Weekend,Drama,7.4,1945,101.0,en
Ridicule,Comedy Drama Romance,7.4,1996,102.0,en
Ordinary People,Drama,7.4,1980,124.0,en
Sympathy for Lady Vengeance,Drama Thriller,7.4,2005,115.0,ko
The Right Stuff,Drama History,7.4,1983,193.0,en
Trailer Park Boys,Comedy,7.4,1999,67.0,en
Love Me If You Dare,Comedy Drama Romance,7.4,2003,93.0,fr
Juliet of the Spirits,Comedy Drama Fantasy,7.4,1965,137.0,it
Steamboat Willie,Animation,7.4,1928,8.0,en
Walkabout,Adventure Drama,7.4,1971,95.0,en
Destiny,Drama Fantasy Thriller,7.4,1921,105.0,de
Human Capital,Drama,7.4,2014,111.0,it
Maidentrip,Adventure Documentary,7.4,2014,82.0,en
Elephant Song,Drama,7.4,2014,110.0,en
Waiting for Guffman,Comedy Music,7.4,1996,84.0,en
The Imposter,Documentary Drama,7.4,2012,95.0,en
The Man Who Shot Liberty Valance,Western,7.4,1962,123.0,en
Long Way Down,Documentary,7.4,2010,543.0,en
Best Worst Movie,Comedy Documentary,7.4,2009,93.0,en
Eddie Murphy Raw,Comedy,7.4,1987,90.0,en
Running on Empty,Drama,7.4,1988,116.0,en
Control,Comedy Crime Thriller,7.4,2003,105.0,hu
The Gospel According to Matthew,Drama History,7.4,1964,137.0,it
A Grand Day Out,Adventure Animation Comedy Family Science-Fiction,7.4,1990,23.0,en
Gasland,Documentary,7.4,2010,107.0,en
After Hours,Comedy Drama Thriller,7.4,1985,97.0,en
When We Were Kings,Documentary,7.3,1996,89.0,en
Rams,Drama,7.3,2015,93.0,is
Empire of the Sun,Drama History War,7.3,1987,153.0,en
Stray Dog,Crime Drama Thriller,7.3,1949,122.0,ja
Puella Magi Madoka Magica the Movie Part III: Rebellion,Animation Fantasy Mystery,7.3,2013,116.0,ja
Afro Samurai,Action Adventure Animation Drama Fantasy,7.3,2007,125.0,en
Everything: Everything,Drama Romance,7.3,2017,96.0,en
Tazza: The Hidden Card,Crime Drama,7.3,2014,147.0,ko
Airlift,Action Drama History Thriller,7.3,2016,126.0,hi
Creature Comforts,Animation Comedy Family,7.3,1989,5.0,en
Tickled,Documentary,7.3,2016,92.0,en
Rustom,Romance Thriller,7.3,2016,150.0,hi
Pee Mak Phrakanong,Comedy Romance,7.3,2013,111.0,th
True Grit,Western,7.3,1969,128.0,en
The Great Beauty,Comedy Drama,7.3,2013,142.0,it
Barfly,Comedy Drama Romance,7.3,1987,100.0,en
The Day the Earth Stood Still,Drama Science-Fiction Thriller,7.3,1951,92.0,en
A Hard Day's Night,Comedy Music,7.3,1964,88.0,en
Pelé: Birth of a Legend,Drama,7.3,2016,107.0,en
Frida,Drama Romance,7.3,2002,123.0,en
1,Documentary,7.3,2013,112.0,en
The Hidden Face,Mystery Thriller,7.3,2011,92.0,es
De Palma,Documentary,7.3,2016,108.0,en
The Evil Dead,Horror,7.3,1981,85.0,en
In the House,Comedy Drama Mystery Thriller,7.3,2012,105.0,fr
Moonlight,Drama,7.3,2016,111.0,en
Searching for Bobby Fischer,Drama,7.3,1993,110.0,en
Mulholland Dr.,Drama Mystery Tv-Movie Thriller,7.3,1999,88.0,en
The Promise,Drama History Romance,7.3,2017,130.0,en
The Misfortunates,Comedy Drama,7.3,2009,108.0,en
Little Witch Academia: The Enchanted Parade,Action Animation Comedy Fantasy,7.3,2015,55.0,ja
Samurai II: Duel at Ichijoji Temple,Action Adventure Drama,7.3,1955,103.0,ja
Batman: Assault on Arkham,Action Animation Crime Thriller,7.3,2014,75.0,en
Scooby-Doo! Camp Scare,Animation Comedy Family,7.3,2010,72.0,en
An Honest Liar,Comedy Documentary History,7.3,2014,90.0,en
Frances Ha,Comedy Drama,7.3,2013,86.0,en
The Perfect World of Kai,Animation Drama Music,7.3,2007,101.0,ja
National Velvet,Drama Family,7.3,1944,123.0,en
Marvellous,Drama Tv-Movie,7.3,2015,90.0,en
Tucker and Dale vs Evil,Comedy Horror,7.3,2010,89.0,en
Begin Again,Comedy Drama Music Romance,7.3,2013,104.0,en
Blow Out,Drama Mystery Thriller,7.3,1981,108.0,en
Forbidden Zone,Comedy Fantasy,7.3,1980,74.0,en
Don : The Chase Begins Again,Action Drama Thriller,7.3,2006,178.0,hi
Lost in America,Comedy,7.3,1985,91.0,en
Y Tu Mamá También,Drama Romance,7.3,2001,106.0,es
Le Petit Soldat,Drama War,7.3,1963,88.0,fr
The Dance of Reality,Drama Fantasy,7.3,2013,130.0,es
Mildred Pierce,Drama,7.3,2011,336.0,en
The Wild Child,Drama,7.3,1970,83.0,fr
Love in the Afternoon,Comedy Drama Romance,7.3,1957,130.0,en
The Marathon,Comedy Drama,7.3,2012,107.0,nl
Heathers,Comedy Drama Thriller,7.3,1988,102.0,en
Annie Get Your Gun,Action Comedy Music Romance Western,7.3,1950,107.0,en
The Overnighters,Documentary Drama,7.3,2014,102.0,en
The Little Matchgirl,Animation Drama,7.3,2006,7.0,en
Miss You Already,Comedy Drama Romance,7.3,2015,112.0,en
The Punisher: Dirty Laundry,Action Crime Thriller,7.3,2012,10.0,en
Black Orpheus,Drama Fantasy Music Romance,7.3,1959,100.0,pt
The Raid,Action Crime Thriller,7.3,2011,101.0,id
Pickpocket,Crime Drama,7.3,1959,75.0,fr
The Wrecking Crew,Documentary Music,7.3,2008,101.0,en
Don't Worry: I'm Fine,Drama,7.3,2006,96.0,fr
The Long Goodbye,Crime Drama Mystery Thriller,7.3,1973,113.0,en
The End of the Tour,Drama,7.3,2015,106.0,en
The Triplets of Belleville,Adventure Animation Comedy Drama,7.3,2003,80.0,fr
Deconstructing Harry,Comedy Drama,7.3,1997,96.0,en
Still Life,Drama,7.3,2013,92.0,en
Casa Grande,Drama,7.3,2014,117.0,pt
20th Century Women,Drama,7.3,2016,119.0,en
Titicut Follies,Documentary,7.3,1967,84.0,en
My Life as a Dog,Comedy Drama,7.3,1985,101.0,sv
Dead Man Walking,Drama,7.3,1995,122.0,en
Red Army,Documentary History,7.3,2014,76.0,en
Comedy Central Roast of James Franco,Comedy,7.3,2013,70.0,en
The Purple Rose of Cairo,Comedy Fantasy Romance,7.3,1985,82.0,en
Free Fall,Drama Romance,7.3,2013,100.0,de
The Idiot,Drama Romance,7.3,1951,166.0,ja
V: The Final Battle,Science-Fiction,7.3,1984,272.0,en
Meet John Doe,Comedy Drama Romance,7.3,1941,122.0,en
Time of Eve: The Movie,Animation Romance Science-Fiction,7.3,2010,106.0,ja
You Are the Apple of My Eye,Comedy Drama Romance,7.3,2011,105.0,zh
Cutie and the Boxer,Documentary,7.3,2013,81.0,en
The Pawnbroker,Drama,7.3,1965,116.0,en
Dior and I,Documentary,7.3,2015,90.0,en
Tig,Documentary,7.3,2015,95.0,en
Spellbound,Drama Mystery Thriller,7.3,1945,111.0,en
One Piece Film: GOLD,Action Adventure Animation Comedy,7.3,2016,120.0,ja
Leviathan,Drama,7.3,2014,140.0,ru
The Incredible Shrinking Man,Drama Science-Fiction Thriller,7.3,1957,81.0,en
Trouble in Paradise,Comedy Romance,7.3,1932,83.0,en
Mesrine: Public Enemy #1,Action Crime Drama Thriller,7.3,2008,133.0,fr
Mad Max 2: The Road Warrior,Action Adventure Science-Fiction Thriller,7.3,1981,95.0,en
The Diary of Anne Frank,Drama,7.3,2009,100.0,en
A Better Tomorrow,Action Crime Drama,7.3,1986,95.0,cn
The Other Side of Hope,Comedy Drama,7.3,2017,98.0,fi
On Your Mark,Animation Music Science-Fiction,7.3,1995,7.0,ja
Madame Tutli-Putli,Animation,7.3,2007,17.0,en
Hamlet,Drama,7.3,2009,185.0,en
Assassination,Action Drama History Thriller,7.3,2015,140.0,ko
Bedevilled,Crime Drama Horror Thriller,7.3,2010,115.0,ko
12 Chairs,Adventure Comedy,7.3,1971,161.0,ru
Tyrannosaur,Drama Romance,7.3,2011,93.0,en
The Sucker,Comedy Crime,7.3,1965,111.0,fr
Predestination,Science-Fiction Thriller,7.3,2014,97.0,en
Jack of the Red Hearts,Drama Family,7.3,2015,102.0,en
The Nile Hilton Incident,Drama Thriller,7.3,2017,106.0,sv
The Anthem of the Heart,Animation Drama Fantasy,7.3,2015,119.0,ja
American Me,Crime Drama Romance,7.3,1992,125.0,en
The Geographer Drank His Globe Away,Drama,7.3,2013,120.0,ru
Baby Boy,Crime Drama Romance,7.3,2001,130.0,en
Cowboy Bebop: The Movie,Action Animation Science-Fiction,7.3,2001,116.0,ja
The Lunchbox,Drama Romance,7.3,2013,104.0,hi
Detachment,Drama,7.3,2011,97.0,en
In the Forests of Siberia,Adventure Drama,7.3,2016,105.0,fr
Europa,Drama Thriller,7.3,1991,112.0,de
About Elly,Drama,7.3,2009,119.0,fa
Lifeboat,Drama War,7.3,1944,96.0,en
The Ladykillers,Comedy Crime,7.3,1955,91.0,en
Carol,Drama Romance,7.3,2015,118.0,en
Justice League: The Flashpoint Paradox,Action Adventure Animation Fantasy Science-Fiction,7.3,2013,75.0,en
Toni Erdmann,Comedy Drama,7.3,2016,162.0,de
The Skeleton Dance,Animation,7.3,1929,6.0,en
The Baby of Mâcon,Drama History,7.3,1993,122.0,en
Lolita,Drama Romance,7.3,1962,153.0,en
Four Days in September,Action Drama Foreign History Thriller,7.3,1997,110.0,pt
Undisputed III : Redemption,Action Thriller,7.3,2010,96.0,en
Talking Funny,Comedy,7.3,2011,50.0,en
Like Crazy,Comedy Drama,7.3,2016,116.0,it
Palm Trees in the Snow,Romance,7.3,2015,163.0,es
Funny Games,Drama Horror Thriller,7.3,1997,103.0,de
Heavenly Forest,Drama Romance,7.3,2006,116.0,ja
Oranges and Sunshine,Drama,7.3,2010,100.0,en
Mon oncle,Comedy,7.3,1958,110.0,fr
The Man Who Knew Too Much,Adventure Crime Drama Mystery Thriller,7.3,1956,120.0,en
The Distinguished Citizen,Comedy Drama,7.3,2016,118.0,es
The Official Story,Drama History,7.3,1985,112.0,es
The Edge of Seventeen,Comedy Drama,7.3,2016,104.0,en
Battle for Sevastopol,Drama Romance War,7.3,2015,110.0,ru
Army of Darkness,Comedy Fantasy Horror,7.3,1992,81.0,en
Lawn Dogs,Drama,7.3,1997,101.0,en
Watership Down,Adventure Animation Drama,7.3,1978,88.0,en
Toy Story of Terror!,Animation Comedy Family,7.3,2013,22.0,en
DC Showcase: Green Arrow,Adventure Animation,7.3,2010,11.0,en
The Painting,Animation Fantasy,7.3,2011,76.0,fr
In a Better World,Drama,7.3,2010,119.0,da
To the Bone,Drama,7.3,2017,107.0,en
After Life,Drama Fantasy,7.3,1998,118.0,ja
Days of Being Wild,Crime Drama Romance,7.3,1990,91.0,cn
Munna Bhai M.B.B.S.,Comedy,7.3,2003,135.0,hi
The Double Life of Veronique,Drama Thriller,7.3,1991,97.0,fr
Han Gong-ju,Drama,7.3,2015,112.0,ko
Love & Mercy,Drama,7.3,2015,120.0,en
The Guns of Navarone,Action Adventure Drama War,7.3,1961,158.0,en
The Eagle Huntress,Adventure Documentary Family,7.3,2016,87.0,en
Plan B,Comedy Drama Romance,7.3,2009,103.0,es
The Music Never Stopped,Drama,7.3,2011,105.0,en
Lone Wolf and Cub: Baby Cart at the River Styx,Action Drama,7.3,1972,81.0,ja
The Navigator,Action Comedy,7.3,1924,59.0,en
Ghost in the Shell 2: Innocence,Animation Drama Science-Fiction,7.3,2004,100.0,ja
The Siege of Jadotville,Drama Thriller War,7.3,2016,108.0,en
English Vinglish,Drama,7.3,2012,133.0,hi
Last Stop 174,Crime Drama,7.3,2008,108.0,pt
The Yellow Sea,Crime Drama Thriller,7.3,2010,157.0,ko
Elmer Gantry,Drama,7.3,1960,146.0,en
From Beijing with Love,Action Comedy,7.3,1994,94.0,cn
Snow Cake,Drama Romance,7.3,2006,112.0,en
I Always Wanted to Be a Gangster,Comedy Crime Drama,7.3,2008,108.0,fr
The Last: Naruto the Movie,Action Animation Romance,7.3,2014,114.0,ja
Detour,Crime Drama,7.3,1945,67.0,en
Daisies,Comedy Drama,7.3,1966,74.0,cs
Mister Roberts,Comedy Drama Family War,7.3,1955,123.0,en
The Narrow Margin,Action Crime Drama Mystery Thriller,7.3,1952,71.0,en
The Cook: the Thief: His Wife & Her Lover,Crime Drama,7.3,1989,125.0,en
Peaceful Warrior,Drama Romance,7.3,2006,120.0,en
Blow-Up,Drama Mystery Thriller,7.3,1966,111.0,en
Pride and Prejudice,Drama Romance,7.3,1940,118.0,en
The Day the Earth Caught Fire,Drama Science-Fiction,7.3,1961,98.0,en
The Return of the Living Dead,Comedy Horror,7.3,1985,91.0,en
The Birds,Horror,7.3,1963,119.0,en
Head-On,Drama Romance,7.3,2004,121.0,de
Last Life in the Universe,Action Drama Thriller,7.3,2003,112.0,th
The Invisible Man,Horror Science-Fiction,7.3,1933,71.0,en
The Diary of Anne Frank,Drama History,7.3,1959,180.0,en
Le Corbeau,Crime Drama Mystery Thriller,7.3,1943,92.0,fr
Imagine: John Lennon,Documentary Music,7.3,1988,100.0,en
The Names of Love,Comedy Drama Romance,7.3,2010,100.0,fr
Martyrs,Drama Horror Thriller,7.3,2008,99.0,fr
Sawdust and Tinsel,Drama,7.3,1953,93.0,sv
The Big Boss,Action,7.3,1971,100.0,zh
Trumbo,Drama,7.3,2015,124.0,en
Christiane F.,Drama,7.3,1981,138.0,de
Being John Malkovich,Comedy Drama Fantasy,7.3,1999,112.0,en
Lola Montès,Drama Romance,7.3,1955,116.0,fr
Captain Blood,Adventure Romance,7.3,1935,119.0,en
Shane,Drama Western,7.3,1953,118.0,en
Zach Galifianakis: Live at the Purple Onion,Comedy,7.3,2007,61.0,en
Seven Chances,Comedy Romance,7.3,1925,56.0,en
The Ghost and Mrs. Muir,Fantasy Mystery Romance,7.3,1947,104.0,en
An American Crime,Crime Drama,7.3,2007,97.0,en
Doctor Who: Planet of the Dead,Adventure Drama Family Science-Fiction Tv-Movie,7.3,2009,59.0,en
All That Jazz,Drama Music,7.3,1979,123.0,en
The Bride Wore Black,Crime Drama Mystery Romance Thriller,7.3,1968,107.0,fr
Frankenstein,Drama Horror Science-Fiction,7.3,1931,71.0,en
Jacob's Ladder,Drama Horror Mystery,7.3,1990,113.0,en
Redline,Action Animation Drama Fantasy Thriller,7.3,2009,102.0,ja
Sissi,Comedy Drama Romance,7.3,1955,102.0,de
Barbara,Drama,7.3,2012,105.0,de
SLC Punk,Comedy Crime Drama Music Romance,7.3,1998,97.0,en
Regular Show: The Movie,Animation Comedy Science-Fiction Tv-Movie,7.3,2015,70.0,en
Purple Noon,Crime Drama Thriller,7.3,1960,115.0,fr
Sidewalls,Drama Romance,7.3,2011,95.0,es
The Filth and the Fury,Documentary Music,7.3,2000,108.0,en
Fearless,Action Drama,7.3,2006,103.0,zh
Blood Simple,Crime Drama Thriller,7.3,1984,97.0,en
Goodbye Berlin,Comedy Drama,7.3,2016,95.0,de
The Longest Day,Action Drama History War,7.3,1962,178.0,en
Prince of the City,Crime Drama Thriller,7.3,1981,167.0,en
This Beautiful Fantastic,Comedy Drama Fantasy Romance,7.3,2016,100.0,en
American Psycho,Crime Drama Thriller,7.3,2000,102.0,en
Now Is Good,Drama Romance,7.3,2012,103.0,en
Before Midnight,Drama Romance,7.3,2013,108.0,en
Dragon Ball Z: Broly - The Legendary Super Saiyan,Adventure Animation Family,7.3,1993,70.0,ja
Romeo and Juliet,Drama Romance,7.3,1968,138.0,en
Alice,Animation Comedy Fantasy Horror,7.3,1988,86.0,cs
Mr. Klein,Crime Drama Mystery Thriller War,7.3,1976,123.0,fr
Paan Singh Tomar,Crime Drama,7.3,2012,135.0,hi
The Ballad of Nessie,Animation Family Fantasy,7.3,2011,6.0,en
Standing Tall,Drama,7.3,2015,119.0,fr
Restrepo,Documentary War,7.3,2010,93.0,en
Pocketful of Miracles,Comedy Drama,7.3,1961,136.0,en
Like Someone in Love,Drama,7.3,2012,109.0,ja
Blood and Black Lace,Horror Mystery Thriller,7.3,1964,88.0,it
This Film Is Not Yet Rated,Documentary,7.3,2006,98.0,en
Mouchette,Drama,7.3,1967,81.0,fr
The Shootist,Action Adventure Drama Western,7.3,1976,100.0,en
White Material,Drama,7.3,2010,102.0,fr
Life in a Day,Documentary,7.3,2011,95.0,en
Hair,Comedy Drama History Music,7.3,1979,121.0,en
The World Unseen,Drama,7.3,2007,94.0,en
Police Story,Action Crime Thriller,7.3,1985,101.0,cn
Life Is a Miracle,Comedy Drama Romance,7.3,2004,155.0,sr
Pathfinder,Adventure,7.3,1987,86.0,en
Red River,Western,7.3,1948,133.0,en
Sonatine,Action Crime Thriller,7.3,1993,94.0,ja
Son of the Bride,Comedy Drama Romance,7.3,2001,123.0,es
The Public Enemy,Action Crime Drama,7.3,1931,83.0,en
The Counterfeiters,Drama War,7.3,2007,98.0,de
Babylon 5: In the Beginning,Action Adventure Drama Science-Fiction,7.3,1998,94.0,en
The Good Lie,Drama,7.3,2014,110.0,en
Sicko,Documentary,7.3,2007,123.0,en
Lola,Drama Romance,7.3,1961,87.0,fr
The Machinist,Drama Thriller,7.3,2004,101.0,en
Sahara,Action Adventure Drama War,7.3,1943,97.0,en
L'Atalante,Drama Romance,7.3,1934,89.0,fr
Mr. Deeds Goes to Town,Comedy Drama Romance,7.3,1936,115.0,en
10 Things I Hate About You,Comedy Drama Romance,7.3,1999,97.0,en
Odd Man Out,Crime Drama,7.3,1947,116.0,en
Pina,Documentary,7.3,2011,106.0,de
Journey to Italy,Drama Romance,7.3,1954,85.0,it
Zatoichi,Action Adventure Drama,7.3,2003,111.0,ja
Invasion of the Body Snatchers,Horror Science-Fiction,7.3,1956,80.0,en
Romanzo criminale,Drama,7.3,2005,152.0,en
The Day of the Jackal,Action Thriller,7.3,1973,143.0,en
La Vie en Rose,Drama Music Romance,7.3,2007,140.0,fr
Closely Watched Trains,Comedy Drama War,7.3,1966,89.0,cs
Mesrine: Killer Instinct,Action Crime Drama Thriller,7.3,2008,113.0,fr
Thief,Action Crime Drama Thriller,7.3,1981,122.0,en
It's the Great Pumpkin: Charlie Brown,Animation Family,7.3,1966,25.0,en
Crows Zero II,Action Comedy Thriller,7.3,2009,133.0,ja
Martin (Hache),Drama Foreign,7.3,1997,123.0,es
Before the Fall,Drama,7.3,2004,117.0,de
Clubbed,Action Crime Drama Thriller,7.3,2008,95.0,en
Black Dynamite,Action Comedy,7.3,2009,90.0,en
Cell 211,Action Drama Thriller,7.3,2009,110.0,es
